video_id,frame_idx,right_elbow_angle,left_elbow_angle,right_wrist_y,left_wrist_y,right_shoulder_y,left_shoulder_y,r_vis,l_vis
barbell biceps curl_62.mp4,13,150.73469046600175,148.74623113544808,0.5831184983253479,0.6660512685775757,0.28669410943984985,0.30517831444740295,0.1850183755159378,0.8708366751670837
barbell biceps curl_62.mp4,14,153.03468955336328,148.14952531544364,0.583452045917511,0.650181770324707,0.2856009900569916,0.30645638704299927,0.16902980208396912,0.8809114694595337
barbell biceps curl_62.mp4,15,150.72057855249994,144.44060243460302,0.5780457258224487,0.6306850910186768,0.2858697474002838,0.3064788281917572,0.15591491758823395,0.8900245428085327
barbell biceps curl_62.mp4,16,141.1796671313341,137.43653361033248,0.5680083632469177,0.6118900775909424,0.2874787449836731,0.3070884943008423,0.1451462209224701,0.8963209390640259
barbell biceps curl_62.mp4,17,136.49293915674644,130.7000546536659,0.5659832954406738,0.5952722430229187,0.28840795159339905,0.3073684871196747,0.13788428902626038,0.9039731621742249
barbell biceps curl_62.mp4,18,124.36133171519393,121.42257160681663,0.5364126563072205,0.5740304589271545,0.28853291273117065,0.3077295124530792,0.1332327276468277,0.9111002683639526
barbell biceps curl_62.mp4,19,117.89402202526492,115.59601583378145,0.5252299904823303,0.5544067621231079,0.2889260947704315,0.3079966604709625,0.12852604687213898,0.9167010188102722
barbell biceps curl_62.mp4,20,110.32881933760538,106.94556325445316,0.5096433162689209,0.5261739492416382,0.2891761362552643,0.3073941469192505,0.12642885744571686,0.9214941263198853
barbell biceps curl_62.mp4,21,90.29875300172839,94.68975199679672,0.4711260497570038,0.49719738960266113,0.2892855405807495,0.3070288896560669,0.12928767502307892,0.9259521961212158
barbell biceps curl_62.mp4,22,76.41377130979326,80.1180534983855,0.44049254059791565,0.45992738008499146,0.2905425727367401,0.3058226704597473,0.12817537784576416,0.9295514225959778
barbell biceps curl_62.mp4,23,68.27537927116035,72.16860358001196,0.4195062518119812,0.42983478307724,0.29259949922561646,0.3044259548187256,0.13467970490455627,0.9337233901023865
barbell biceps curl_62.mp4,24,62.372320365651724,67.94227598914236,0.4023747444152832,0.411896288394928,0.29232504963874817,0.3026094138622284,0.14021094143390656,0.9374741315841675
barbell biceps curl_62.mp4,25,59.81539526537453,63.79014713214453,0.39432522654533386,0.39275649189949036,0.29116421937942505,0.30217960476875305,0.1544523686170578,0.9410329461097717
barbell biceps curl_62.mp4,26,52.26299000875629,56.344396167786996,0.37429988384246826,0.3664689362049103,0.2904576361179352,0.30212926864624023,0.16393132507801056,0.9435732364654541
barbell biceps curl_62.mp4,27,44.222992020663966,51.54548022045716,0.33716413378715515,0.3352788984775543,0.28891536593437195,0.3009103238582611,0.16926449537277222,0.9448346495628357
barbell biceps curl_62.mp4,28,40.2196641402692,51.14344654424769,0.31645554304122925,0.32453253865242004,0.2878439128398895,0.2985737919807434,0.1825161576271057,0.9457336664199829
barbell biceps curl_62.mp4,29,42.82468910976864,50.805974627284314,0.311188280582428,0.31501367688179016,0.2870587706565857,0.2970897853374481,0.19892948865890503,0.9459869861602783
barbell biceps curl_62.mp4,30,39.04263345764492,51.1999974877104,0.32531651854515076,0.31881973147392273,0.2868507206439972,0.29617178440093994,0.22449901700019836,0.9474758505821228
barbell biceps curl_62.mp4,31,35.85623735824534,48.226407997726014,0.32696205377578735,0.31695377826690674,0.2847852110862732,0.29372256994247437,0.2520607113838196,0.9499428868293762
barbell biceps curl_62.mp4,32,31.541460845506908,42.63022577552371,0.3118008077144623,0.3020234704017639,0.28499138355255127,0.2923496961593628,0.27898862957954407,0.9513805508613586
barbell biceps curl_62.mp4,33,27.601218275336034,37.352498983510415,0.2946570813655853,0.27837371826171875,0.29173389077186584,0.292454332113266,0.3034818172454834,0.9525963068008423
barbell biceps curl_62.mp4,34,28.684382534691196,31.99934774231474,0.2726846933364868,0.26381543278694153,0.29236888885498047,0.2967594265937805,0.29985755681991577,0.9513906240463257
barbell biceps curl_62.mp4,35,27.779925139577355,31.5608981539737,0.26929059624671936,0.2724672555923462,0.2937324047088623,0.3036682903766632,0.292330265045166,0.9509637355804443
barbell biceps curl_62.mp4,36,26.323317105724364,28.03057912113177,0.2714844048023224,0.2722362279891968,0.29406291246414185,0.30443519353866577,0.2824723720550537,0.9451968669891357
barbell biceps curl_62.mp4,37,23.98087460371618,28.439799805673807,0.2798531651496887,0.28252437710762024,0.2966099977493286,0.3045719563961029,0.27340367436408997,0.9400931596755981
barbell biceps curl_62.mp4,38,20.623708869247942,28.40376572718386,0.28227752447128296,0.28890201449394226,0.297841876745224,0.30677923560142517,0.2674441933631897,0.9365549683570862
barbell biceps curl_62.mp4,39,18.98800214800402,28.8638559132131,0.30767056345939636,0.2926027476787567,0.30816367268562317,0.3078474700450897,0.262655645608902,0.9336303472518921
barbell biceps curl_62.mp4,40,19.237889525204636,28.253679657715544,0.31257933378219604,0.2941203713417053,0.30877095460891724,0.30846232175827026,0.253156453371048,0.9270191788673401
barbell biceps curl_62.mp4,41,17.958874320531166,29.1569017541359,0.33182939887046814,0.29467177391052246,0.30838894844055176,0.30836308002471924,0.2467493712902069,0.9214606285095215
barbell biceps curl_62.mp4,42,18.415983952327274,31.00023072303612,0.3293450176715851,0.2926306128501892,0.3050643503665924,0.30677470564842224,0.233517125248909,0.9142868518829346
barbell biceps curl_62.mp4,43,23.50567287120054,29.26399802360041,0.32442983984947205,0.2923824191093445,0.3006818890571594,0.30690982937812805,0.22228732705116272,0.9137818813323975
barbell biceps curl_62.mp4,44,29.10387950706596,28.233564875903305,0.3030252754688263,0.2883850336074829,0.297836571931839,0.3068699538707733,0.2145758420228958,0.9142400622367859
barbell biceps curl_62.mp4,45,27.34039216840597,28.179816439689652,0.3048667907714844,0.2911725640296936,0.28961220383644104,0.3036556541919708,0.21380174160003662,0.91372150182724
barbell biceps curl_62.mp4,46,25.039788582162885,31.959532778040295,0.30610939860343933,0.29321661591529846,0.28913751244544983,0.29842710494995117,0.22290150821208954,0.9148373603820801
barbell biceps curl_62.mp4,47,29.473851621500266,36.1403016422441,0.3067331612110138,0.2963578999042511,0.28670814633369446,0.2945578396320343,0.22608719766139984,0.9168803095817566
barbell biceps curl_62.mp4,48,29.577211209348363,38.51500590408077,0.3083777129650116,0.3027227222919464,0.2840113639831543,0.2910647988319397,0.2307112067937851,0.9199637770652771
barbell biceps curl_62.mp4,49,30.829957371335826,40.64884987224836,0.30875328183174133,0.30370646715164185,0.28146353363990784,0.28822070360183716,0.23430706560611725,0.9231435656547546
barbell biceps curl_62.mp4,50,29.38725841842978,43.52063458680058,0.30752551555633545,0.30362096428871155,0.27926895022392273,0.28607967495918274,0.24029631912708282,0.9262288808822632
barbell biceps curl_62.mp4,51,33.753822799537694,45.24379952271274,0.30797821283340454,0.30464494228363037,0.27850067615509033,0.2840680181980133,0.24452176690101624,0.9291393160820007
barbell biceps curl_62.mp4,52,37.32034845381786,48.263760011080905,0.3082183301448822,0.3052442669868469,0.2784164547920227,0.28382378816604614,0.2508692443370819,0.9320313930511475
barbell biceps curl_62.mp4,53,43.08523866353251,50.56710238716566,0.30867236852645874,0.3072774112224579,0.2787407636642456,0.28317517042160034,0.2622644603252411,0.9344721436500549
barbell biceps curl_62.mp4,54,46.05358329955313,52.64775083023859,0.3091844618320465,0.30800846219062805,0.27883803844451904,0.2832892835140228,0.2666487395763397,0.9360176920890808
barbell biceps curl_62.mp4,55,49.256162807806255,53.85430101220442,0.3225286304950714,0.3128367066383362,0.27897778153419495,0.28356483578681946,0.26726290583610535,0.9379579424858093
barbell biceps curl_62.mp4,56,52.0918660750849,52.67060088573348,0.33234933018684387,0.32000866532325745,0.27889373898506165,0.28362634778022766,0.26523473858833313,0.9391693472862244
barbell biceps curl_62.mp4,57,54.29624149288217,52.80239648557797,0.33685773611068726,0.32586103677749634,0.2785407304763794,0.283773809671402,0.26364049315452576,0.9408869743347168
barbell biceps curl_62.mp4,58,58.78024194480671,54.96321779895708,0.34868764877319336,0.342332661151886,0.2776537239551544,0.2840021252632141,0.2624618113040924,0.9422577023506165
barbell biceps curl_62.mp4,59,60.70106563926694,55.449642713266925,0.35244229435920715,0.3481065630912781,0.2767738997936249,0.28411051630973816,0.2593030631542206,0.944145917892456
barbell biceps curl_62.mp4,60,62.730798785653725,57.82365043401577,0.36107614636421204,0.36442768573760986,0.2768200933933258,0.2842601239681244,0.2557849586009979,0.9449909329414368
barbell biceps curl_62.mp4,61,64.52505361435303,58.897880647121376,0.3640825152397156,0.3692401349544525,0.27687692642211914,0.28445905447006226,0.2555748522281647,0.9464810490608215
barbell biceps curl_62.mp4,62,62.89542300380968,59.65703143433533,0.3648968040943146,0.3766030967235565,0.2767242193222046,0.2852020859718323,0.2545284926891327,0.9476006031036377
barbell biceps curl_62.mp4,63,60.31478785355718,60.62768196207688,0.36312004923820496,0.3783971667289734,0.27639928460121155,0.2864924967288971,0.24949204921722412,0.9482094049453735
barbell biceps curl_62.mp4,64,59.101796263626916,63.06425630967357,0.36307522654533386,0.38742026686668396,0.2763785719871521,0.2887241244316101,0.24229024350643158,0.9491272568702698
barbell biceps curl_62.mp4,65,61.5158817903921,64.63434411001755,0.3678251802921295,0.39351966977119446,0.27640101313591003,0.2897096276283264,0.2347293347120285,0.9510525465011597
barbell biceps curl_62.mp4,66,62.15302806297346,66.60115382992966,0.3701554536819458,0.3974625766277313,0.27672088146209717,0.2899326980113983,0.230013906955719,0.9531383514404297
barbell biceps curl_62.mp4,67,61.2055907685637,67.83139653645671,0.37439626455307007,0.4017352759838104,0.27703481912612915,0.2905586063861847,0.22624292969703674,0.9545705914497375
barbell biceps curl_62.mp4,68,64.47641552319087,70.35351195727746,0.37824949622154236,0.41148656606674194,0.2770150899887085,0.29120954871177673,0.22418394684791565,0.9569571018218994
barbell biceps curl_62.mp4,69,65.05983670536342,71.25082571798085,0.3842180371284485,0.4179074466228485,0.2770257592201233,0.2926540970802307,0.2195705771446228,0.9582360982894897
barbell biceps curl_62.mp4,70,73.2759282867303,76.5106947108126,0.4072478115558624,0.4316346049308777,0.27710631489753723,0.2926633954048157,0.21122770011425018,0.9587818384170532
barbell biceps curl_62.mp4,71,78.5453851321623,80.30656172979236,0.4233815371990204,0.4431919455528259,0.2773013412952423,0.2928222417831421,0.20319828391075134,0.9588543176651001
barbell biceps curl_62.mp4,72,91.9761582634917,87.90904637312912,0.45348748564720154,0.46195289492607117,0.2775353491306305,0.293038547039032,0.1935662180185318,0.9590758085250854
barbell biceps curl_62.mp4,73,103.94331674123305,94.72885001879604,0.4752269685268402,0.4764114022254944,0.2778604328632355,0.29311835765838623,0.18514996767044067,0.9600049257278442
barbell biceps curl_62.mp4,74,102.88888841316015,99.24145710256921,0.4786892831325531,0.487051784992218,0.278239905834198,0.29367339611053467,0.17537374794483185,0.9604110717773438
barbell biceps curl_62.mp4,75,114.97767949406236,106.7007189761801,0.5048126578330994,0.5011847615242004,0.27908968925476074,0.29361531138420105,0.16847416758537292,0.961994469165802
barbell biceps curl_62.mp4,76,114.62892683682608,107.14174901238908,0.5092548727989197,0.5048195123672485,0.2797330319881439,0.29361870884895325,0.16302335262298584,0.9633677005767822
barbell biceps curl_62.mp4,77,114.13392848365899,111.35704239542983,0.5106607675552368,0.513316810131073,0.2799178957939148,0.293466180562973,0.15821342170238495,0.9647148251533508
barbell biceps curl_62.mp4,78,115.54341357134678,112.98258110547152,0.5126427412033081,0.5172333121299744,0.2803876996040344,0.29331663250923157,0.15632928907871246,0.9660001993179321
barbell biceps curl_62.mp4,79,118.15621722883759,118.65963283814341,0.5158320665359497,0.528491735458374,0.28050756454467773,0.29273438453674316,0.14931903779506683,0.9670554399490356
barbell biceps curl_62.mp4,80,127.09056366767373,123.90980450505839,0.5311883687973022,0.5396171808242798,0.2807360589504242,0.2923348546028137,0.14244242012500763,0.9679200649261475
barbell biceps curl_62.mp4,81,128.0955857802785,129.22068224772033,0.5380343794822693,0.5512170195579529,0.2807798385620117,0.29237955808639526,0.13460050523281097,0.9687662124633789
barbell biceps curl_62.mp4,82,134.0391723827177,135.19968910220805,0.547332227230072,0.5654956102371216,0.280937522649765,0.2928153872489929,0.12507013976573944,0.968275249004364
barbell biceps curl_62.mp4,83,136.92136018303884,139.67249490166134,0.5537473559379578,0.5799989700317383,0.28090396523475647,0.2931864857673645,0.11550892889499664,0.9683753848075867
barbell biceps curl_62.mp4,84,141.21403972943702,142.68769893448948,0.5601595044136047,0.5903996229171753,0.28029966354370117,0.29335731267929077,0.10751829296350479,0.9681144952774048
barbell biceps curl_62.mp4,85,145.12638718237014,143.06125812972203,0.5628360509872437,0.5933324694633484,0.27975988388061523,0.2932920753955841,0.10037346929311752,0.9684609174728394
barbell biceps curl_62.mp4,86,149.57006044357522,145.57084054279713,0.573335587978363,0.603251039981842,0.27982988953590393,0.2932804524898529,0.09268465638160706,0.966570258140564
barbell biceps curl_62.mp4,87,152.2186131459753,146.21942912408431,0.580143392086029,0.6066018342971802,0.27982696890830994,0.2932335138320923,0.08573681861162186,0.9648876786231995
barbell biceps curl_62.mp4,88,150.4260128446379,148.88498168035528,0.577332615852356,0.6158955693244934,0.2794102430343628,0.29281845688819885,0.07940288633108139,0.9641544818878174
barbell biceps curl_62.mp4,89,154.44161293913052,151.03265156041468,0.5857669711112976,0.6227245926856995,0.2783508598804474,0.29264867305755615,0.07364395260810852,0.9629833102226257
barbell biceps curl_62.mp4,90,155.83678461072253,152.02604939327446,0.597020149230957,0.631958544254303,0.27810582518577576,0.2925513982772827,0.06833413243293762,0.9618250727653503
barbell biceps curl_62.mp4,91,155.32920094431012,152.03634405808793,0.5957368612289429,0.63349449634552,0.2780410051345825,0.2924380302429199,0.06340716034173965,0.9608778357505798
barbell biceps curl_62.mp4,92,155.43729392740335,153.384492487257,0.6013863682746887,0.6440643072128296,0.2784530520439148,0.2922438085079193,0.059105124324560165,0.959927499294281
barbell biceps curl_62.mp4,93,156.786146889425,154.517433989916,0.6039469242095947,0.6428253054618835,0.27845001220703125,0.2916085422039032,0.055645931512117386,0.9607568383216858
barbell biceps curl_62.mp4,94,158.6625159208426,157.96159343592336,0.6115556359291077,0.6615196466445923,0.27868062257766724,0.2905617952346802,0.052674975246191025,0.9603604674339294
barbell biceps curl_62.mp4,95,164.23289992107243,161.27335641172112,0.6162843108177185,0.685880720615387,0.279349148273468,0.2906595468521118,0.05239274725317955,0.9615321755409241
barbell biceps curl_62.mp4,96,166.5611114411885,162.10142731155068,0.6110289692878723,0.688868522644043,0.2798449993133545,0.2906631827354431,0.052902065217494965,0.962861955165863
barbell biceps curl_62.mp4,97,167.41586550571714,162.41328909352544,0.6151837110519409,0.6913576722145081,0.28004351258277893,0.29034045338630676,0.05361879616975784,0.9630967378616333
barbell biceps curl_62.mp4,0,101.40296013504536,141.80557575787532,0.40714263916015625,0.48186224699020386,0.2905673682689667,0.29953262209892273,0.6099791526794434,0.537321150302887
barbell biceps curl_62.mp4,1,126.88200676404294,173.07774250391333,0.21262222528457642,0.5371591448783875,0.26740631461143494,0.2929524779319763,0.5667996406555176,0.5795887112617493
barbell biceps curl_62.mp4,2,160.53496514574178,157.3685759443935,0.5625044703483582,0.7011000514030457,0.2867611348628998,0.29012617468833923,0.5125211477279663,0.6200929880142212
barbell biceps curl_62.mp4,3,164.81284984309605,153.46163552039505,0.6413441300392151,0.7113287448883057,0.2849475145339966,0.28727373480796814,0.4673161208629608,0.6569105982780457
barbell biceps curl_62.mp4,4,163.40869869930532,156.34348001041204,0.6193228363990784,0.7206856608390808,0.2904733419418335,0.29439184069633484,0.4251798689365387,0.690619707107544
barbell biceps curl_62.mp4,5,160.29844367528878,156.24675001276458,0.6183092594146729,0.7133913636207581,0.28724542260169983,0.28951478004455566,0.38709333539009094,0.7206791639328003
barbell biceps curl_62.mp4,6,162.33766707278673,157.09843813730987,0.5994713306427002,0.7040757536888123,0.2902320325374603,0.29054027795791626,0.35253533720970154,0.7478326559066772
barbell biceps curl_62.mp4,7,157.68932706365015,156.060565853951,0.6126384735107422,0.7003653049468994,0.29086124897003174,0.29581424593925476,0.32143616676330566,0.7719412446022034
barbell biceps curl_62.mp4,8,158.6826523045411,155.4809034957607,0.5953341126441956,0.6993100047111511,0.2901608943939209,0.29475751519203186,0.2916065454483032,0.7930523753166199
barbell biceps curl_62.mp4,9,147.99001647467043,153.31115570312573,0.5778425335884094,0.7009157538414001,0.2859126329421997,0.29496949911117554,0.2650808095932007,0.8126813173294067
barbell biceps curl_62.mp4,10,129.18700452744594,151.1407424006819,0.5340232849121094,0.6864861249923706,0.28428125381469727,0.2996405363082886,0.241974875330925,0.8299672603607178
barbell biceps curl_62.mp4,11,138.48496260667093,148.22247060909675,0.5642998814582825,0.669086217880249,0.2836616337299347,0.30282238125801086,0.2213488072156906,0.8457236289978027
barbell biceps curl_62.mp4,12,148.11389983054931,147.43023714893235,0.5801479816436768,0.6677151322364807,0.28462934494018555,0.3045995235443115,0.20193928480148315,0.8590362668037415
barbell biceps curl_62.mp4,13,150.73469046600175,148.74623113544808,0.5831184983253479,0.6660512685775757,0.28669410943984985,0.30517831444740295,0.1850183755159378,0.8708366751670837
barbell biceps curl_62.mp4,14,153.03468955336328,148.14952531544364,0.583452045917511,0.650181770324707,0.2856009900569916,0.30645638704299927,0.16902980208396912,0.8809114694595337
barbell biceps curl_62.mp4,15,150.72057855249994,144.44060243460302,0.5780457258224487,0.6306850910186768,0.2858697474002838,0.3064788281917572,0.15591491758823395,0.8900245428085327
barbell biceps curl_62.mp4,16,141.1796671313341,137.43653361033248,0.5680083632469177,0.6118900775909424,0.2874787449836731,0.3070884943008423,0.1451462209224701,0.8963209390640259
barbell biceps curl_62.mp4,17,136.49293915674644,130.7000546536659,0.5659832954406738,0.5952722430229187,0.28840795159339905,0.3073684871196747,0.13788428902626038,0.9039731621742249
barbell biceps curl_62.mp4,18,124.36133171519393,121.42257160681663,0.5364126563072205,0.5740304589271545,0.28853291273117065,0.3077295124530792,0.1332327276468277,0.9111002683639526
barbell biceps curl_62.mp4,19,117.89402202526492,115.59601583378145,0.5252299904823303,0.5544067621231079,0.2889260947704315,0.3079966604709625,0.12852604687213898,0.9167010188102722
barbell biceps curl_62.mp4,20,110.32881933760538,106.94556325445316,0.5096433162689209,0.5261739492416382,0.2891761362552643,0.3073941469192505,0.12642885744571686,0.9214941263198853
barbell biceps curl_62.mp4,21,90.29875300172839,94.68975199679672,0.4711260497570038,0.49719738960266113,0.2892855405807495,0.3070288896560669,0.12928767502307892,0.9259521961212158
barbell biceps curl_62.mp4,22,76.41377130979326,80.1180534983855,0.44049254059791565,0.45992738008499146,0.2905425727367401,0.3058226704597473,0.12817537784576416,0.9295514225959778
barbell biceps curl_62.mp4,23,68.27537927116035,72.16860358001196,0.4195062518119812,0.42983478307724,0.29259949922561646,0.3044259548187256,0.13467970490455627,0.9337233901023865
barbell biceps curl_62.mp4,24,62.372320365651724,67.94227598914236,0.4023747444152832,0.411896288394928,0.29232504963874817,0.3026094138622284,0.14021094143390656,0.9374741315841675
barbell biceps curl_62.mp4,25,59.81539526537453,63.79014713214453,0.39432522654533386,0.39275649189949036,0.29116421937942505,0.30217960476875305,0.1544523686170578,0.9410329461097717
barbell biceps curl_62.mp4,26,52.26299000875629,56.344396167786996,0.37429988384246826,0.3664689362049103,0.2904576361179352,0.30212926864624023,0.16393132507801056,0.9435732364654541
barbell biceps curl_62.mp4,27,44.222992020663966,51.54548022045716,0.33716413378715515,0.3352788984775543,0.28891536593437195,0.3009103238582611,0.16926449537277222,0.9448346495628357
barbell biceps curl_62.mp4,28,40.2196641402692,51.14344654424769,0.31645554304122925,0.32453253865242004,0.2878439128398895,0.2985737919807434,0.1825161576271057,0.9457336664199829
barbell biceps curl_62.mp4,29,42.82468910976864,50.805974627284314,0.311188280582428,0.31501367688179016,0.2870587706565857,0.2970897853374481,0.19892948865890503,0.9459869861602783
barbell biceps curl_62.mp4,30,39.04263345764492,51.1999974877104,0.32531651854515076,0.31881973147392273,0.2868507206439972,0.29617178440093994,0.22449901700019836,0.9474758505821228
barbell biceps curl_62.mp4,31,35.85623735824534,48.226407997726014,0.32696205377578735,0.31695377826690674,0.2847852110862732,0.29372256994247437,0.2520607113838196,0.9499428868293762
barbell biceps curl_62.mp4,32,31.541460845506908,42.63022577552371,0.3118008077144623,0.3020234704017639,0.28499138355255127,0.2923496961593628,0.27898862957954407,0.9513805508613586
barbell biceps curl_62.mp4,33,27.601218275336034,37.352498983510415,0.2946570813655853,0.27837371826171875,0.29173389077186584,0.292454332113266,0.3034818172454834,0.9525963068008423
barbell biceps curl_62.mp4,34,28.684382534691196,31.99934774231474,0.2726846933364868,0.26381543278694153,0.29236888885498047,0.2967594265937805,0.29985755681991577,0.9513906240463257
barbell biceps curl_62.mp4,35,27.779925139577355,31.5608981539737,0.26929059624671936,0.2724672555923462,0.2937324047088623,0.3036682903766632,0.292330265045166,0.9509637355804443
barbell biceps curl_62.mp4,36,26.323317105724364,28.03057912113177,0.2714844048023224,0.2722362279891968,0.29406291246414185,0.30443519353866577,0.2824723720550537,0.9451968669891357
barbell biceps curl_62.mp4,37,23.98087460371618,28.439799805673807,0.2798531651496887,0.28252437710762024,0.2966099977493286,0.3045719563961029,0.27340367436408997,0.9400931596755981
barbell biceps curl_62.mp4,38,20.623708869247942,28.40376572718386,0.28227752447128296,0.28890201449394226,0.297841876745224,0.30677923560142517,0.2674441933631897,0.9365549683570862
barbell biceps curl_62.mp4,39,18.98800214800402,28.8638559132131,0.30767056345939636,0.2926027476787567,0.30816367268562317,0.3078474700450897,0.262655645608902,0.9336303472518921
barbell biceps curl_62.mp4,40,19.237889525204636,28.253679657715544,0.31257933378219604,0.2941203713417053,0.30877095460891724,0.30846232175827026,0.253156453371048,0.9270191788673401
barbell biceps curl_62.mp4,41,17.958874320531166,29.1569017541359,0.33182939887046814,0.29467177391052246,0.30838894844055176,0.30836308002471924,0.2467493712902069,0.9214606285095215
barbell biceps curl_62.mp4,42,18.415983952327274,31.00023072303612,0.3293450176715851,0.2926306128501892,0.3050643503665924,0.30677470564842224,0.233517125248909,0.9142868518829346
barbell biceps curl_62.mp4,43,23.50567287120054,29.26399802360041,0.32442983984947205,0.2923824191093445,0.3006818890571594,0.30690982937812805,0.22228732705116272,0.9137818813323975
barbell biceps curl_62.mp4,44,29.10387950706596,28.233564875903305,0.3030252754688263,0.2883850336074829,0.297836571931839,0.3068699538707733,0.2145758420228958,0.9142400622367859
barbell biceps curl_62.mp4,45,27.34039216840597,28.179816439689652,0.3048667907714844,0.2911725640296936,0.28961220383644104,0.3036556541919708,0.21380174160003662,0.91372150182724
barbell biceps curl_62.mp4,46,25.039788582162885,31.959532778040295,0.30610939860343933,0.29321661591529846,0.28913751244544983,0.29842710494995117,0.22290150821208954,0.9148373603820801
barbell biceps curl_62.mp4,47,29.473851621500266,36.1403016422441,0.3067331612110138,0.2963578999042511,0.28670814633369446,0.2945578396320343,0.22608719766139984,0.9168803095817566
barbell biceps curl_62.mp4,48,29.577211209348363,38.51500590408077,0.3083777129650116,0.3027227222919464,0.2840113639831543,0.2910647988319397,0.2307112067937851,0.9199637770652771
barbell biceps curl_62.mp4,49,30.829957371335826,40.64884987224836,0.30875328183174133,0.30370646715164185,0.28146353363990784,0.28822070360183716,0.23430706560611725,0.9231435656547546
barbell biceps curl_62.mp4,50,29.38725841842978,43.52063458680058,0.30752551555633545,0.30362096428871155,0.27926895022392273,0.28607967495918274,0.24029631912708282,0.9262288808822632
barbell biceps curl_62.mp4,51,33.753822799537694,45.24379952271274,0.30797821283340454,0.30464494228363037,0.27850067615509033,0.2840680181980133,0.24452176690101624,0.9291393160820007
barbell biceps curl_62.mp4,52,37.32034845381786,48.263760011080905,0.3082183301448822,0.3052442669868469,0.2784164547920227,0.28382378816604614,0.2508692443370819,0.9320313930511475
barbell biceps curl_62.mp4,53,43.08523866353251,50.56710238716566,0.30867236852645874,0.3072774112224579,0.2787407636642456,0.28317517042160034,0.2622644603252411,0.9344721436500549
barbell biceps curl_62.mp4,54,46.05358329955313,52.64775083023859,0.3091844618320465,0.30800846219062805,0.27883803844451904,0.2832892835140228,0.2666487395763397,0.9360176920890808
barbell biceps curl_62.mp4,55,49.256162807806255,53.85430101220442,0.3225286304950714,0.3128367066383362,0.27897778153419495,0.28356483578681946,0.26726290583610535,0.9379579424858093
barbell biceps curl_62.mp4,56,52.0918660750849,52.67060088573348,0.33234933018684387,0.32000866532325745,0.27889373898506165,0.28362634778022766,0.26523473858833313,0.9391693472862244
barbell biceps curl_62.mp4,57,54.29624149288217,52.80239648557797,0.33685773611068726,0.32586103677749634,0.2785407304763794,0.283773809671402,0.26364049315452576,0.9408869743347168
barbell biceps curl_62.mp4,58,58.78024194480671,54.96321779895708,0.34868764877319336,0.342332661151886,0.2776537239551544,0.2840021252632141,0.2624618113040924,0.9422577023506165
barbell biceps curl_62.mp4,59,60.70106563926694,55.449642713266925,0.35244229435920715,0.3481065630912781,0.2767738997936249,0.28411051630973816,0.2593030631542206,0.944145917892456
barbell biceps curl_62.mp4,60,62.730798785653725,57.82365043401577,0.36107614636421204,0.36442768573760986,0.2768200933933258,0.2842601239681244,0.2557849586009979,0.9449909329414368
barbell biceps curl_62.mp4,61,64.52505361435303,58.897880647121376,0.3640825152397156,0.3692401349544525,0.27687692642211914,0.28445905447006226,0.2555748522281647,0.9464810490608215
